Contracting Agency ID,Contracting Agency Name,Contracting Office ID,Contracting Office Name,Country Where Award was Issued,Funding Agency ID,Funding Agency Name,Funding Department Name,Funding Office ID,Funding Office Name,Is Funded by Foreign Entity (Foreign Funding) Code,Inherently Governmental Description,Inherently Governmental Function,IDV Department ID,IDV Department Name,Referenced IDV Agency ID,(Program Acronym),IDV Program Acronym,PIID,Referenced  IDV PIID,Solicitation ID,Fiscal Year,Date Signed,Effective Date,Completion Date,Est. Ultimate Completion Date,(Last Date To Order),Type of Contract,Type of Set Aside,NAICS Code,NAICS Description,Principal Place of Performance City Name,Principal Place of Performance State Code,Extent Competed,Award or IDV Type,SBIR STTR,Vendor Name,DUNS Number,Zip,(Website URL),Email Address,Number of Offers Received,Modification Number,Reason For Modification Description,Transaction Number,Other Than Full and Open Competition,Performance Based Service Acquisition Code,Solicitation Procedures,Cost or Pricing Data,A-76 Action Code,(Type of IDC),Pre Award FBO Synopsis,Base and All Options Value (Total Contract Value),Action Obligation,Actions
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200085W,,NIHJT2010002,2015,3/23/2015,3/23/2015,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,FUTREND TECHNOLOGY INC,85476625,221822231,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,4,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200085W,,NIHJT2010002,2016,10/21/2015,10/21/2015,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,FUTREND TECHNOLOGY INC,85476625,221822231,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,5,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200086W,,NIHJT2010002,2014,6/3/2014,6/3/2014,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,GREEN IT SYSTEMS GROUP,966572682,201913426,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,4,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,($249.99),1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200086W,,NIHJT2010002,2015,3/23/2015,3/23/2015,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,GREEN IT SYSTEMS GROUP,966572682,201913426,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,5,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200086W,,NIHJT2010002,2016,10/21/2015,10/21/2015,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,GREEN IT SYSTEMS GROUP,966572682,201913426,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,6,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200087W,,NIHJT2010002,2014,6/6/2014,6/6/2014,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,"INUTEQ, LLC",829522403,20705,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,3,VENDOR ADDRESS CHANGE,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200087W,,NIHJT2010002,2014,6/8/2014,6/8/2014,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,"INUTEQ, LLC",829522403,20705,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,4,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,($249.99),1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200087W,,NIHJT2010002,2015,3/23/2015,3/23/2015,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,"INUTEQ, LLC",829522403,20705,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,5,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200087W,,NIHJT2010002,2016,10/29/2015,10/29/2015,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,"INUTEQ, LLC",829522403,20705,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,6,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200088W,,NIHJT2010002,2014,6/5/2014,6/5/2014,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,"KE`AKI TECHNOLOGIES, LLC",171373421,968143805,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,3,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,($249.99),1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200088W,,NIHJT2010002,2015,3/23/2015,3/23/2015,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,"KE`AKI TECHNOLOGIES, LLC",171373421,968143805,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,4,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200088W,,NIHJT2010002,2016,10/21/2015,10/21/2015,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,"KE`AKI TECHNOLOGIES, LLC",171373421,968143805,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,5,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200089W,,NIHJT2010002,2014,6/5/2014,6/5/2014,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,"MINDPETAL SOFTWARE SOLUTIONS, INC AND LINKVISUM CONSULTING GROUP, INC",966806759,208506203,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,4,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,($249.99),1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200089W,,NIHJT2010002,2015,3/24/2015,3/24/2015,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,"MINDPETAL SOFTWARE SOLUTIONS, INC AND LINKVISUM CONSULTING GROUP, INC",966806759,208506203,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,5,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200089W,,NIHJT2010002,2016,10/21/2015,10/21/2015,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,"MINDPETAL SOFTWARE SOLUTIONS, INC AND LINKVISUM CONSULTING GROUP, INC",966806759,208506203,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,6,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200091W,,NIHJT2010002,2014,6/5/2014,6/5/2014,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,PRIMESCAPE SOLUTIONS INC.,33324117,201715503,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,3,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,($249.99),1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200091W,,NIHJT2010002,2015,3/24/2015,3/24/2015,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,PRIMESCAPE SOLUTIONS INC.,33324117,201715503,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,4,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200091W,,NIHJT2010002,2016,10/22/2015,10/22/2015,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,PRIMESCAPE SOLUTIONS INC.,33324117,201715503,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,5,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200092W,,NIHJT2010002,2014,6/5/2014,6/5/2014,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,"RYAN CONSULTING GROUP, INC.",106700045,462161025,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,3,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,($249.99),1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200092W,,NIHJT2010002,2015,3/24/2015,3/24/2015,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,"RYAN CONSULTING GROUP, INC.",106700045,462161025,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,4,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200092W,,NIHJT2010002,2016,10/22/2015,10/22/2015,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,"RYAN CONSULTING GROUP, INC.",106700045,462161025,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,5,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200093W,,NIHJT2010002,2014,6/5/2014,6/5/2014,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,"SEKON ENTERPRISE, INC.",26377197,201714674,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,3,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,($249.99),1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200093W,,NIHJT2010002,2015,3/24/2015,3/24/2015,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,"SEKON ENTERPRISE, INC.",26377197,201714674,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,4,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200093W,,NIHJT2010002,2016,10/30/2015,10/30/2015,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,"SEKON ENTERPRISE, INC.",26377197,201714674,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,5,OTHER ADMINISTRATIVE ACTION,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
7529,NATIONAL INSTITUTES OF HEALTH,316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",USA,7529,NATIONAL INSTITUTES OF HEALTH,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",316,"NIH, OD, OM OALM OLAO DATA DIV ACQUISITION TECHNOLOGY ACQUISITION",X,,,,,,CIO-SP3SB 8A,,HHSN316201200094W,,NIHJT2010002,2014,6/6/2014,6/6/2014,,,6/29/2022,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),8A COMPETED,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,GWAC,,SEVATEC INC.,132599668,220314303,HTTP://NITAAC.NIH.GOV/NITAAC/,NITAACSUPPORT@NIH.GOV,80,3,VENDOR ADDRESS CHANGE,,,N,NEGOTIATED PROPOSAL/QUOTE,,N,,N/A,$0.00 ,$0.00 ,1
